https://www.bitget.com/api-doc/contract/market/Get-History-Candle-Data
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
0,0,bitgetBTCUSDT,58132.3,58641.1,58107.8,58252,398972174.6678,6829.183,0
0,0,bitgetBTCUSDT,58210.5,58346,57905.9,58132.3,296825406.2928,5107.46,0
0,0,bitgetBTCUSDT,58266.2,58360,58065.1,58210.5,310514075.3915,5337.029,0
0,0,bitgetBTCUSDT,58105.1,58366,57716,58266.2,571150578.2845,9846.568,0
0,0,bitgetBTCUSDT,57421.4,58320,57318.7,58105.1,747301191.3283,12928.589,0
0,0,bitgetBTCUSDT,57384.9,57485.4,56809.5,57421.4,762417200.6807,13319.314,0
0,0,bitgetBTCUSDT,57216.4,57467.7,56750,57384.9,1329670732.0823,23294.699,0
0,0,bitgetBTCUSDT,57733.5,57733.5,57135,57216.4,675891209.7011,11766.378,0
0,0,bitgetBTCUSDT,57910.1,58073,57639.6,57733.5,462008879.1696,7988.649,0
0,0,bitgetBTCUSDT,57700.8,57915.6,57393.1,57910.1,527846899.2892,9161.196,0
0,0,bitgetBTCUSDT,57672.4,57836.9,56946.6,57700.8,997997720.7753,17365.026,0
0,0,bitgetBTCUSDT,58200.5,58469.1,57180.4,57672.4,1232380016.5933,21299.245,0
0,0,bitgetBTCUSDT,58765.2,58827.9,58087.7,58200.5,757110079.6491,12954.782,0
0,0,bitgetBTCUSDT,58870.4,59056.4,58511,58765.2,523982993.6851,8912.106,0
0,0,bitgetBTCUSDT,58933,59007.7,58829.8,58870.4,184471210.7384,3131.769,0
0,0,bitgetBTCUSDT,59073.6,59115.8,58688,58933,343708490.9847,5838.735,0
0,0,bitgetBTCUSDT,58933.4,59123.3,58807.5,59073.6,269912161.6935,4577.071,0
0,0,bitgetBTCUSDT,58546.8,59072.5,57802.1,58933.4,1121524768.2878,19149.772,0
0,0,bitgetBTCUSDT,60396.6,60480.9,58400,58546.8,1330594533.0674,22373.692,0
0,0,bitgetBTCUSDT,60179.4,60458.9,60179.4,60396.6,178033161.0923,2949.6,0
0,0,bitgetBTCUSDT,60293,60338.4,60173.4,60179.4,121351666.5159,2013.562,0
0,0,bitgetBTCUSDT,60214.9,60343,60102.2,60293,159651127.8517,2651.117,0
0,0,bitgetBTCUSDT,59580.6,60319.3,59377,60214.9,521444035.7068,8712.915,0
0,0,bitgetBTCUSDT,59650,59852.4,59542.1,59580.6,296415572.0311,4963.629,0
0,0,bitgetBTCUSDT,60223.3,60223.3,59650,59650,490915808.1083,8190.304,0
0,0,bitgetBTCUSDT,60351.7,60423.5,60215.6,60223.3,145919052.7559,2419.233,0
0,0,bitgetBTCUSDT,60478.6,60497,60171.6,60351.7,154798743.7901,2566.097,0
0,0,bitgetBTCUSDT,60160.7,60631.9,60069.7,60478.6,298871587.9189,4947.214,0
0,0,bitgetBTCUSDT,60272,60431.9,59936.8,60160.7,568273346.8369,9439.331,0
0,0,bitgetBTCUSDT,60550.7,60708.1,60239.5,60272,413819688.7353,6847.872,0
0,0,bitgetBTCUSDT,60032.8,60619.5,59738,60550.7,865231178.8546,14368.451,0
0,0,bitgetBTCUSDT,60367,60372.6,59907.7,60032.8,552333926.7336,9186.679,0
0,0,bitgetBTCUSDT,60360.6,60470.6,60087.5,60367,487549746.1364,8088.803,0
0,0,bitgetBTCUSDT,60590,60605,59538.7,60360.6,1217113369.6103,20237.062,0
0,0,bitgetBTCUSDT,60481.7,60650.3,60295.6,60590,469500736.4107,7753.546,0
0,0,bitgetBTCUSDT,60851.2,60955,60346.9,60481.7,520205272.3086,8565.651,0
0,0,bitgetBTCUSDT,60986.6,61009,60820.8,60851.2,182681863.9181,2999.07,0
0,0,bitgetBTCUSDT,61091.5,61152.8,60963,60986.6,268775044.3743,4401.295,0
0,0,bitgetBTCUSDT,60852.5,61095,60828,61091.5,220794082.0479,3621.604,0
0,0,bitgetBTCUSDT,60964.5,60967.8,60782,60852.5,224654922.3885,3690.641,0
0,0,bitgetBTCUSDT,61350.4,61360,60600,60964.5,705210337.8822,11571.992,0
0,0,bitgetBTCUSDT,61598.7,61602.6,61211.8,61350.4,461279234.9238,7510.085,0
0,0,bitgetBTCUSDT,62057.4,62199.4,61244.8,61598.7,535108413.3572,8657.779,0
0,0,bitgetBTCUSDT,62093.3,62262.1,62057.4,62057.4,184065600.192,2959.927,0
0,0,bitgetBTCUSDT,62068.8,62160.5,62047.1,62093.3,92588162.3484,1490.995,0
0,0,bitgetBTCUSDT,61936.9,62100,61936,62068.8,79610920.4612,1283.9,0
0,0,bitgetBTCUSDT,61998.4,62074.9,61888,61936.9,86304921.7428,1392.484,0
0,0,bitgetBTCUSDT,61915,62069.4,61855.4,61998.4,111952840.6755,1806.124,0
0,0,bitgetBTCUSDT,62301.1,62326.9,61860,61915,310582328.7736,5004.231,0
0,0,bitgetBTCUSDT,62122,62344.1,62115,62301.1,241531665.7669,3879.58,0
0,0,bitgetBTCUSDT,61907,62129.2,61860.3,62122,168802781.4249,2722.061,0
0,0,bitgetBTCUSDT,61921,62003,61800.1,61907,263205719.4055,4253.289,0
0,0,bitgetBTCUSDT,62022.5,62132.9,61829.7,61921,425723577.5702,6866.358,0
0,0,bitgetBTCUSDT,62606.9,62706.5,61865,62022.5,1180071080.1932,18974.316,0
0,0,bitgetBTCUSDT,62848.6,63144.9,62527.2,62606.9,644067146.3464,10252.907,0
0,0,bitgetBTCUSDT,62808,63030,62713,62848.6,359666423.5773,5720.516,0
0,0,bitgetBTCUSDT,62699.1,62834.2,62611.8,62808,159908704.5171,2548.403,0
0,0,bitgetBTCUSDT,62645.5,62777,62500,62699.1,228845552.1172,3654.105,0
0,0,bitgetBTCUSDT,62650.1,62789,62610.7,62645.5,145666216.3771,2323.945,0
0,0,bitgetBTCUSDT,62601.8,62721.5,62400,62650.1,372990984.3652,5960.153,0
0,0,bitgetBTCUSDT,62830,62840.1,62550,62601.8,461560016.4221,7366.443,0
0,0,bitgetBTCUSDT,62991.2,63021.5,62810,62830,192098673.8014,3054.975,0
0,0,bitgetBTCUSDT,63002.4,63092,62962.9,62991.2,133623347.7015,2120.645,0
0,0,bitgetBTCUSDT,63100.1,63200,62997.4,63002.4,104773549.2401,1660.082,0
0,0,bitgetBTCUSDT,62967.5,63240,62953.7,63100.1,186547080.0037,2955.684,0
0,0,bitgetBTCUSDT,62898.3,63091.2,62880.7,62967.5,146695492.3343,2328.627,0
0,0,bitgetBTCUSDT,62895,62939.6,62795.1,62898.3,75150198.4877,1195.408,0
0,0,bitgetBTCUSDT,62885.1,62959.2,62751.6,62895,141808440.1529,2255.633,0
0,0,bitgetBTCUSDT,62940.1,63010,62827.1,62885.1,106084307.5863,1686.88,0
0,0,bitgetBTCUSDT,63102.5,63127.9,62769,62940.1,211162759.9953,3357.178,0
0,0,bitgetBTCUSDT,63255.3,63255.4,62994.2,63102.5,135139563.3214,2141.57,0
0,0,bitgetBTCUSDT,63185.5,63388,63122.6,63255.3,125327515.1319,1980.905,0
0,0,bitgetBTCUSDT,63618.3,63623.8,63038.1,63185.5,344149539.0636,5439.442,0
0,0,bitgetBTCUSDT,63653.3,63831.4,63406.2,63618.3,558797134.9614,8783.864,0
0,0,bitgetBTCUSDT,63089.2,63653.3,63018.5,63653.3,453398032.1053,7147.232,0
0,0,bitgetBTCUSDT,63098.2,63309.8,62925.9,63089.2,469716889.3232,7438.296,0
0,0,bitgetBTCUSDT,62793.7,63124.4,62790,63098.2,299015096.4196,4751.49,0
0,0,bitgetBTCUSDT,62660.1,62913.8,62581.9,62793.7,313852976.0831,4999.89,0
0,0,bitgetBTCUSDT,62850,63058.4,62500.8,62660.1,603168320.6447,9609.753,0
0,0,bitgetBTCUSDT,62638.8,62873.9,62617.1,62850,279879818.1057,4458.949,0
0,0,bitgetBTCUSDT,62829.1,62833.7,62587.8,62638.8,248543970.4203,3964.325,0
0,0,bitgetBTCUSDT,62909.1,62950,62746,62829.1,162775547.4706,2589.429,0
0,0,bitgetBTCUSDT,62888.6,62966,62742,62909.1,221007444.6322,3515.633,0
0,0,bitgetBTCUSDT,63243.4,63286.3,62806,62888.6,491208472.0994,7799.955,0
0,0,bitgetBTCUSDT,63370.2,63400,63220.5,63243.4,109376960.4915,1728.016,0
0,0,bitgetBTCUSDT,63395.1,63417.6,63252,63370.2,98717770.3263,1558.661,0
0,0,bitgetBTCUSDT,63246.7,63419.4,63224.6,63395.1,142364833.5725,2247.632,0
0,0,bitgetBTCUSDT,63401.7,63432.3,63178.8,63246.7,179912395.066,2842.896,0
0,0,bitgetBTCUSDT,63411.1,63493.8,63297.5,63401.7,250543346.5828,3952.447,0
0,0,bitgetBTCUSDT,63603,63783.6,63263,63411.1,571195211.5389,8992.375,0
0,0,bitgetBTCUSDT,62901.4,63709.9,62863.1,63603,904914245.2526,14264.577,0
0,0,bitgetBTCUSDT,62744.7,62919.5,62552,62901.4,303942704.0387,4846.878,0
0,0,bitgetBTCUSDT,62888.3,63031.8,62733.4,62744.7,399609769.0739,6354.004,0
0,0,bitgetBTCUSDT,61922.3,62934.3,61915.8,62888.3,717861986.7169,11458.605,0
0,0,bitgetBTCUSDT,61954.1,61984.2,61810.5,61922.3,170220303.6205,2749.701,0
0,0,bitgetBTCUSDT,61995.6,62380,61944,61954.1,473183614.8445,7609.96,0
0,0,bitgetBTCUSDT,62027.9,62081.5,61864.4,61995.6,192271663.4097,3101.728,0
0,0,bitgetBTCUSDT,61676.6,62081.9,61644.8,62027.9,232995410.3615,3762.994,0
0,0,bitgetBTCUSDT,61576.9,61832.8,61576.9,61676.6,189681544.8135,3071.726,0
0,0,bitgetBTCUSDT,61699.6,61734.3,61558.4,61576.9,103627390.0588,1681.393,0
0,0,bitgetBTCUSDT,61567.8,61767.6,61565.9,61699.6,112117981.3033,1818.04,0
0,0,bitgetBTCUSDT,61692.9,61848.5,61506,61567.8,333616959.0774,5410.355,0
0,0,bitgetBTCUSDT,61478.9,61728.7,61425.1,61692.9,242233809.8658,3932.688,0
0,0,bitgetBTCUSDT,61536.3,61639,61310.9,61478.9,321557939.9887,5232.74,0
0,0,bitgetBTCUSDT,61506.3,61644.8,61491.9,61536.3,84467754.4814,1371.856,0
0,0,bitgetBTCUSDT,61497.9,61614.4,61475,61506.3,86458921.971,1404.836,0
0,0,bitgetBTCUSDT,61543.6,61688.6,61481.2,61497.9,235096438.5352,3817.837,0
0,0,bitgetBTCUSDT,61507.9,61593.3,61371,61543.6,222413776.2567,3616.903,0
0,0,bitgetBTCUSDT,61021.9,61772,61021.7,61507.9,1007132170.2482,16375.71,0
0,0,bitgetBTCUSDT,60766.9,61021.9,60745.7,61021.9,148767270.8065,2442.918,0
0,0,bitgetBTCUSDT,60773.1,60796.8,60669,60766.9,204888380.2271,3373.441,0
0,0,bitgetBTCUSDT,60883,60883,60761,60773.1,91142962.8103,1498.904,0
0,0,bitgetBTCUSDT,60809.8,60920,60767.3,60883,71011608.2194,1167.209,0
0,0,bitgetBTCUSDT,60942,60943.2,60734.3,60809.8,203935679.2709,3352.292,0
0,0,bitgetBTCUSDT,61000.7,61029.1,60899.2,60942,53826570.4258,882.967,0
0,0,bitgetBTCUSDT,60964.5,61063.1,60894.5,61000.7,61354778.1028,1005.949,0
0,0,bitgetBTCUSDT,60933.1,61039,60916,60964.5,54698740.0576,897.048,0
0,0,bitgetBTCUSDT,61032.7,61032.7,60817.8,60933.1,114144183.5765,1873.208,0
0,0,bitgetBTCUSDT,61014.6,61081.4,60939,61032.7,54494061.1428,892.958,0
0,0,bitgetBTCUSDT,61034.7,61070.2,60959,61014.6,31840305.391,521.814,0
0,0,bitgetBTCUSDT,61035.2,61065.9,60906.6,61034.7,88007320.6652,1443.259,0
0,0,bitgetBTCUSDT,61006.6,61037,60947.4,61035.2,42352147.1085,694.431,0
0,0,bitgetBTCUSDT,60979,61035.4,60917.9,61006.6,67981365.6327,1115.151,0
0,0,bitgetBTCUSDT,61092.4,61113.3,60909,60979,134773263.454,2210.018,0
0,0,bitgetBTCUSDT,60995.2,61092.4,60925.1,61092.4,79918482.7584,1310.15,0
0,0,bitgetBTCUSDT,61090.3,61141.7,60933.5,60995.2,140768328.2736,2307.776,0
0,0,bitgetBTCUSDT,61011.9,61161.9,60983.4,61090.3,103092212.1641,1687.929,0
0,0,bitgetBTCUSDT,61055.4,61122,60968.4,61011.9,125809122.5272,2060.795,0
0,0,bitgetBTCUSDT,60971.1,61190,60898.1,61055.4,306938197.603,5024.731,0
0,0,bitgetBTCUSDT,60954.4,61022.7,60890.1,60971.1,92533283.1616,1517.813,0
0,0,bitgetBTCUSDT,60952.3,60984.3,60867.2,60954.4,96064386.1708,1577.071,0
